firm_id,FAF_Zone,naics6d,employees,N
31855,261,nan,110,1
31855,519,nan,110,6
31855,372,nan,110,1
7630,061,722513,500,16
7630,069,722513,500,4
7630,063,722513,500,3
30294,341,445110,"16,000",124
30294,091,445110,"16,000",9
30294,342,445110,"16,000",36
30294,423,445110,"16,000",5
30294,363,445110,"16,000",54
30294,092,445110,"16,000",18
30294,361,445110,"16,000",9
30294,429,445110,"16,000",2
30294,421,445110,"16,000",25
30294,101,445110,"16,000",6
30294,241,445110,"16,000",10
30294,369,445110,"16,000",2
30294,099,445110,"16,000",2
30294,531,445110,"16,000",1
30294,229,445110,"16,000",1
30294,124,445110,"16,000",1
30294,061,445110,"16,000",1
30294,064,445110,"16,000",1
31862,171,423840,500,3
31862,201,423840,500,1
31862,172,423840,500,1
31862,189,423840,500,2
31862,311,423840,500,1
31862,261,423840,500,1
31862,190,423840,500,1
31862,551,423840,500,1
31862,292,423840,500,1
22731,401,722511,50,5
16104,519,722511,"2,097",44
16104,151,722511,"2,097",1
16104,460,722511,"2,097",1
16104,123,722511,"2,097",1
16104,129,722511,"2,097",1
16104,089,722511,"2,097",1
17170,539,444190,200,1
17170,064,444190,200,1
17170,020,444190,200,1
17170,065,444190,200,1
17170,531,444190,200,1
20818,069,445131,50,5
8705,160,458110,900,2
8705,363,458110,900,2
8705,519,458110,900,2
8705,111,458110,900,1
8705,061,458110,900,3
8705,321,458110,900,1
8705,122,458110,900,1
8705,421,458110,900,1
8705,531,458110,900,1
22460,519,713210,50,4
22460,519,nan,50,1
31559,421,523940,"5,000",1
31559,519,523940,"5,000",10
31559,092,523940,"5,000",1
31559,361,523940,"5,000",1
31559,160,523940,"5,000",1
13900,392,541512,150,1
13900,423,541512,150,1
13900,061,541512,150,1
13900,171,541512,150,1
5798,402,522291,50,4
5798,401,522291,50,5
5798,409,522291,50,1
16078,122,488119,800,1
16078,171,488119,800,1
16078,124,488119,800,2
16078,486,488119,800,1
16078,363,488119,800,2
16078,131,488119,800,1
16078,123,488119,800,1
16078,251,488119,800,1
19038,512,722513,300,25
19038,479,722513,300,1
19038,511,722513,300,1
17244,271,621111,150,6
474,460,532210,14,9
474,269,532210,14,3
474,560,532210,14,2
474,380,532210,14,4
474,190,532210,14,4
21107,341,531210,"1,000",1
21107,292,531210,"1,000",1
21107,065,531210,"1,000",1
21107,472,531210,"1,000",1
24278,371,213112,500,1
24278,319,213112,500,1
24278,061,213112,500,2
24278,019,213112,500,1
14263,131,524126,250,1
14263,061,524126,250,2
14263,321,524126,250,1
14263,042,524126,250,1
14263,481,524126,250,1
11673,519,485999,"4,000",65
11673,363,485999,"4,000",1
11673,131,485999,"4,000",1
11673,341,485999,"4,000",2
11673,479,485999,"4,000",1
11673,399,485999,"4,000",1
11673,092,485999,"4,000",1
11673,489,485999,"4,000",1
11673,129,485999,"4,000",1
11673,064,485999,"4,000",1
17646,363,812930,10,5
21535,486,455219,100,1
21535,061,455219,100,3
21535,182,455219,100,3
21535,321,455219,100,1
21535,423,455219,100,1
21535,331,455219,100,1
29835,452,541219,750,2
29835,371,541219,750,2
29835,479,541219,750,2
29835,451,541219,750,1
29835,459,541219,750,1
29835,373,541219,750,1
29835,472,541219,750,2
29835,139,541219,750,2
29835,519,541219,750,1
5470,341,541810,"11,300",1
5470,472,541810,"11,300",1
5470,160,541810,"11,300",1
5470,519,541810,"11,300",1
2564,221,541110,300,1
2564,223,541110,300,1
2564,229,541110,300,2
2564,486,541110,300,1
9747,050,524130,800,1
9747,485,524130,800,1
9747,472,524130,800,1
9747,292,524130,800,1
9747,393,524130,800,1
20922,131,441110,"51,975",8
20922,061,441110,"51,975",17
20922,540,441110,"51,975",3
20922,249,441110,"51,975",2
20922,229,441110,"51,975",2
20922,519,441110,"51,975",16
20922,172,441110,"51,975",1
20922,486,441110,"51,975",8
20922,402,441110,"51,975",1
20922,484,441110,"51,975",6
20922,092,441110,"51,975",6
20922,392,441110,"51,975",8
20922,129,441110,"51,975",6
20922,242,441110,"51,975",3
20922,124,441110,"51,975",5
20922,041,441110,"51,975",4
20922,190,441110,"51,975",3
20922,171,441110,"51,975",18
20922,371,441110,"51,975",4
20922,364,441110,"51,975",2
20922,081,441110,"51,975",6
20922,363,441110,"51,975",10
20922,291,441110,"51,975",3
20922,559,441110,"51,975",4
20922,531,441110,"51,975",5
20922,123,441110,"51,975",5
20922,179,441110,"51,975",7
20922,122,441110,"51,975",8
20922,181,441110,"51,975",4
20922,139,441110,"51,975",6
20922,423,441110,"51,975",5
20922,063,441110,"51,975",4
20922,069,441110,"51,975",5
20922,261,441110,"51,975",4
20922,182,441110,"51,975",2
20922,050,441110,"51,975",3
20922,394,441110,"51,975",3
20922,362,441110,"51,975",2
20922,292,441110,"51,975",2
20922,479,441110,"51,975",7
20922,429,441110,"51,975",9
20922,300,441110,"51,975",1
20922,062,441110,"51,975",3
20922,399,441110,"51,975",3
20922,091,441110,"51,975",3
20922,299,441110,"51,975",2
20922,489,441110,"51,975",12
20922,251,441110,"51,975",9
20922,471,441110,"51,975",1
20922,350,441110,"51,975",3
20922,019,441110,"51,975",3
20922,452,441110,"51,975",3
20922,121,441110,"51,975",2
20922,341,441110,"51,975",11
20922,373,441110,"51,975",2
20922,049,441110,"51,975",3
20922,473,441110,"51,975",1
20922,042,441110,"51,975",1
20922,459,441110,"51,975",3
20922,512,441110,"51,975",1
20922,421,441110,"51,975",9
20922,321,441110,"51,975",1
20922,160,441110,"51,975",5
20922,379,441110,"51,975",5
20922,269,441110,"51,975",4
20922,280,441110,"51,975",4
20922,262,441110,"51,975",1
20922,064,441110,"51,975",9
20922,222,441110,"51,975",1
20922,482,441110,"51,975",1
20922,401,441110,"51,975",4
20922,259,441110,"51,975",1
20922,511,441110,"51,975",3
20922,411,441110,"51,975",3
20922,419,441110,"51,975",3
20922,189,441110,"51,975",4
20922,500,441110,"51,975",1
20922,472,441110,"51,975",1
20922,230,441110,"51,975",5
20922,271,441110,"51,975",3
20922,089,441110,"51,975",5
20922,491,441110,"51,975",2
20922,361,441110,"51,975",2
20922,513,441110,"51,975",4
20922,319,441110,"51,975",1
20922,369,441110,"51,975",5
20922,342,441110,"51,975",3
20922,221,441110,"51,975",1
20922,451,441110,"51,975",2
20922,532,441110,"51,975",1
20922,488,441110,"51,975",2
20922,560,441110,"51,975",1
20922,201,441110,"51,975",1
20922,339,441110,"51,975",1
20922,151,441110,"51,975",4
20922,393,441110,"51,975",5
20922,422,441110,"51,975",7
20922,209,441110,"51,975",2
20922,101,441110,"51,975",2
20922,499,441110,"51,975",1
20922,409,441110,"51,975",1
20922,551,441110,"51,975",5
20922,241,441110,"51,975",2
20922,481,441110,"51,975",1
20922,331,441110,"51,975",1
20922,223,441110,"51,975",2
20922,012,441110,"51,975",1
20922,539,441110,"51,975",3
20922,111,441110,"51,975",1
20922,372,441110,"51,975",3
20922,460,441110,"51,975",1
20922,020,441110,"51,975",2
20922,219,441110,"51,975",1
20922,483,441110,"51,975",1
20922,065,441110,"51,975",1
20922,441,441110,"51,975",2
20922,279,441110,"51,975",1
20922,099,441110,"51,975",1
20922,109,441110,"51,975",1
20922,380,441110,"51,975",1
20922,539,336111,"51,975",1
11609,519,922120,"23,000",17
11609,299,922120,"23,000",1
11609,519,923110,"23,000",2
11609,519,nan,"23,000",1
21739,269,325412,"2,416",1
21739,241,325412,"2,416",5
21739,242,325412,"2,416",3
21739,251,325412,"2,416",1
21739,280,325412,"2,416",1
21739,063,325412,"2,416",1
21739,421,325412,"2,416",1
21739,064,325412,"2,416",1
21739,111,325412,"2,416",1
21739,519,325412,"2,416",1
31861,488,713290,100,4
31861,483,713290,100,1
31861,489,713290,100,1
31861,481,713290,100,1
30500,131,459420,"10,000",1
30500,484,459420,"10,000",1
30500,393,459420,"10,000",1
30500,063,459420,"10,000",2
30500,129,459420,"10,000",1
30500,486,459420,"10,000",1
30500,441,459420,"10,000",1
30500,371,459420,"10,000",1
30500,363,459420,"10,000",1
30500,089,459420,"10,000",1
30500,061,459420,"10,000",2
30500,211,459420,"10,000",1
30500,329,459420,"10,000",1
30500,041,459420,"10,000",1
30500,230,459420,"10,000",1
30500,519,459420,"10,000",1
30500,179,459420,"10,000",1
30500,411,459420,"10,000",1
30500,160,459420,"10,000",1
28388,486,444240,500,5
28388,484,444240,500,18
28388,488,444240,500,1
3736,212,523940,700,1
3736,061,523940,700,2
3736,363,523940,700,2
3736,512,523940,700,1
3736,392,523940,700,1
3736,171,523940,700,1
3736,064,523940,700,4
3736,513,523940,700,1
3736,251,523940,700,1
3736,261,523940,700,1
3736,219,523940,700,1
3736,486,523940,700,1
3736,081,523940,700,1
3736,182,523940,700,1
3736,484,523940,700,1
15602,061,812191,200,35
15602,061,523940,200,1
15602,452,523940,200,1
28918,551,332321,200,2
28918,393,332321,200,1
28918,486,332321,200,1
28918,371,332321,200,1
28918,092,332321,200,1
28918,271,332321,200,1
28918,363,332321,200,1
28918,122,332321,200,1
16733,280,541110,399,1
16733,223,541110,399,1
16733,486,541110,399,1
16733,341,541110,399,1
16733,261,541110,399,1
8068,122,722511,12,8
8068,124,722511,12,1
29850,131,611420,600,3
29850,486,611420,600,3
29850,211,611420,600,1
15433,392,722515,45,5
971,361,523940,"10,000",1
971,363,522110,"10,000",1
971,429,nan,"10,000",1
971,519,523940,"10,000",1
971,519,522390,"10,000",1
971,429,522110,"10,000",1
21398,212,722511,"61,600",10
21398,399,722511,"61,600",9
21398,129,722511,"61,600",16
21398,261,722511,"61,600",13
21398,350,722511,"61,600",6
21398,486,722511,"61,600",13
21398,540,722511,"61,600",7
21398,242,722511,"61,600",3
21398,299,722511,"61,600",5
21398,539,722511,"61,600",2
21398,459,722511,"61,600",6
21398,379,722511,"61,600",10
21398,219,722511,"61,600",8
21398,189,722511,"61,600",13
21398,190,722511,"61,600",12
21398,519,722511,"61,600",8
21398,362,722511,"61,600",2
21398,342,722511,"61,600",5
21398,069,722511,"61,600",4
21398,181,722511,"61,600",3
21398,183,722511,"61,600",2
21398,421,722511,"61,600",8
21398,409,722511,"61,600",2
21398,483,722511,"61,600",2
21398,182,722511,"61,600",14
21398,512,722511,"61,600",5
21398,513,722511,"61,600",4
21398,012,722511,"61,600",1
21398,363,722511,"61,600",6
21398,062,722511,"61,600",2
21398,488,722511,"61,600",9
21398,202,722511,"61,600",2
21398,089,722511,"61,600",7
21398,489,722511,"61,600",25
21398,241,722511,"61,600",8
21398,321,722511,"61,600",3
21398,361,722511,"61,600",2
21398,123,722511,"61,600",10
21398,222,722511,"61,600",1
21398,271,722511,"61,600",5
21398,122,722511,"61,600",7
21398,139,722511,"61,600",4
21398,223,722511,"61,600",3
21398,341,722511,"61,600",6
21398,481,722511,"61,600",5
21398,429,722511,"61,600",10
21398,209,722511,"61,600",2
21398,064,722511,"61,600",3
21398,251,722511,"61,600",9
21398,473,722511,"61,600",6
21398,319,722511,"61,600",2
21398,063,722511,"61,600",2
21398,061,722511,"61,600",3
21398,393,722511,"61,600",9
21398,392,722511,"61,600",9
21398,369,722511,"61,600",7
21398,041,722511,"61,600",11
21398,472,722511,"61,600",5
21398,081,722511,"61,600",10
21398,460,722511,"61,600",2
21398,279,722511,"61,600",2
21398,500,722511,"61,600",1
21398,121,722511,"61,600",4
21398,292,722511,"61,600",6
21398,373,722511,"61,600",3
21398,131,722511,"61,600",11
21398,422,722511,"61,600",8
21398,484,722511,"61,600",18
21398,511,722511,"61,600",3
21398,050,722511,"61,600",8
21398,179,722511,"61,600",4
21398,371,722511,"61,600",4
21398,171,722511,"61,600",9
21398,092,722511,"61,600",3
21398,291,722511,"61,600",6
21398,229,722511,"61,600",6
21398,249,722511,"61,600",3
21398,560,722511,"61,600",1
21398,230,722511,"61,600",3
21398,331,722511,"61,600",3
21398,451,722511,"61,600",1
21398,091,722511,"61,600",1
21398,172,722511,"61,600",1
21398,391,722511,"61,600",3
21398,394,722511,"61,600",4
21398,401,722511,"61,600",4
21398,491,722511,"61,600",8
21398,423,722511,"61,600",3
21398,124,722511,"61,600",6
21398,559,722511,"61,600",7
21398,019,722511,"61,600",6
21398,441,722511,"61,600",3
21398,280,722511,"61,600",3
21398,479,722511,"61,600",7
21398,201,722511,"61,600",2
21398,132,722511,"61,600",2
21398,364,722511,"61,600",2
21398,259,722511,"61,600",2
21398,499,722511,"61,600",3
21398,049,722511,"61,600",4
21398,380,722511,"61,600",2
21398,262,722511,"61,600",3
21398,372,722511,"61,600",4
21398,311,722511,"61,600",2
21398,402,722511,"61,600",2
21398,269,722511,"61,600",6
21398,042,722511,"61,600",3
21398,471,722511,"61,600",1
21398,099,722511,"61,600",1
21398,452,722511,"61,600",3
21398,419,722511,"61,600",2
21398,221,722511,"61,600",1
21398,160,722511,"61,600",5
21398,101,722511,"61,600",2
21398,065,722511,"61,600",1
21398,485,722511,"61,600",3
21398,011,722511,"61,600",1
21398,211,722511,"61,600",2
21398,551,722511,"61,600",5
21398,020,722511,"61,600",1
21398,487,722511,"61,600",1
21398,109,722511,"61,600",1
8980,182,722511,103,1
8980,391,722310,103,1
8980,472,722511,103,1
8980,391,722511,103,2
8980,242,722511,103,1
8980,393,722511,103,1
725,519,325412,"64,900",68
725,429,325412,"64,900",2
725,373,325412,"64,900",6
725,242,325412,"64,900",5
725,471,325412,"64,900",1
725,421,325412,"64,900",2
725,251,325412,"64,900",4
725,473,325412,"64,900",1
725,292,325412,"64,900",1
725,050,325412,"64,900",1
725,061,325412,"64,900",1
725,484,325412,"64,900",1
725,519,nan,"64,900",1
725,160,nan,"64,900",1
725,064,523910,"64,900",1
725,129,325412,"64,900",1
30021,421,336390,"10,000",4
30021,489,336390,"10,000",1
30021,484,336390,"10,000",1
30021,061,336390,"10,000",1
30021,531,423830,"10,000",1
17886,020,532111,200,1
17886,392,532111,200,2
17886,111,532111,200,2
17886,369,532111,200,4
17886,422,532111,200,1
17886,064,532111,200,3
17886,242,532111,200,3
17886,459,532111,200,1
17886,531,532111,200,3
17886,241,532111,200,3
17886,230,532111,200,2
17886,341,532111,200,12
17886,363,532111,200,3
17886,092,532111,200,2
17886,329,532111,200,1
17886,269,532111,200,1
17886,129,532111,200,1
17886,379,532111,200,1
17886,491,532111,200,1
17886,171,532111,200,1
17886,429,532111,200,1
17886,261,532111,200,2
17886,511,532111,200,1
17886,299,532111,200,1
17886,484,532111,200,1
17886,409,532111,200,1
17886,460,532111,200,1
17886,560,532111,200,1
17886,249,532111,200,1
17886,069,532111,200,2
17886,123,532111,200,1
17886,361,532111,200,1
17886,513,532111,200,1
17886,202,532111,200,2
17886,122,532111,200,1
17886,421,532111,200,2
17886,372,532111,200,2
17886,181,532111,200,1
17886,380,532111,200,1
17886,300,532111,200,1
17886,251,532111,200,1
17886,342,532111,200,2
17886,061,532111,200,1
17886,500,532111,200,1
1714,061,nan,102,3
1714,519,nan,102,1
1714,484,nan,102,1
1714,171,nan,102,1
5650,519,561311,"7,000",12
5650,171,561311,"7,000",1
5650,361,561311,"7,000",1
5650,061,561311,"7,000",3
5650,341,561311,"7,000",2
5650,486,561311,"7,000",1
5650,421,561311,"7,000",1
5650,251,561311,"7,000",1
5650,441,561311,"7,000",1
5650,452,561311,"7,000",1
5650,092,561311,"7,000",1
3869,241,335910,200,1
3869,061,335910,200,1
3869,484,335910,200,1
3869,123,335910,200,1
21610,393,621610,"5,000",1
21610,422,621610,"5,000",5
21610,513,621610,"5,000",2
21610,101,621610,"5,000",1
21610,429,621610,"5,000",2
21610,392,621610,"5,000",1
21610,540,621610,"5,000",1
19174,251,621111,200,6
32599,484,541613,175,1
32599,251,541613,175,1
32599,361,541613,175,1
32599,061,541613,175,2
32599,160,541613,175,1
32599,341,541613,175,1
16008,329,541191,500,8
16008,061,541191,500,12
16008,041,541191,500,10
16008,422,541191,500,1
16008,065,541191,500,1
16008,491,541191,500,8
16008,321,541191,500,3
16008,061,524210,500,2
16008,062,541191,500,8
16008,061,531390,500,1
16008,064,541191,500,7
16008,081,541191,500,1
16008,063,541191,500,2
16008,486,541191,500,1
16008,484,541191,500,1
16008,362,541191,500,1
16008,411,541191,500,1
16008,069,541191,500,1
11672,041,541110,200,1
11672,061,541110,200,1
11672,122,541110,200,1
11672,321,541110,200,1
11672,451,541110,200,1
11672,350,541110,200,1
11672,488,541110,200,1
23021,373,531110,21,2
23021,519,531110,21,1
23021,063,531110,21,1
23021,540,531110,21,1
10392,391,531110,75,3
10392,211,531110,75,1
10392,393,531110,75,1
10392,394,531110,75,1
10392,373,531110,75,1
25533,519,722511,"5,000",1
25533,488,722511,"5,000",41
25533,139,722511,"5,000",20
25533,280,722511,"5,000",25
25533,487,722511,"5,000",9
25533,485,722511,"5,000",15
25533,350,722511,"5,000",23
25533,121,722511,"5,000",6
25533,379,722511,"5,000",3
25533,111,722511,"5,000",2
25533,531,722511,"5,000",4
25533,081,722511,"5,000",7
25533,182,722511,"5,000",11
25533,402,722511,"5,000",10
25533,489,722511,"5,000",111
25533,484,722511,"5,000",63
25533,061,722511,"5,000",31
25533,019,722511,"5,000",30
25533,049,722511,"5,000",3
25533,483,722511,"5,000",13
25533,471,722511,"5,000",15
25533,392,722511,"5,000",4
25533,202,722511,"5,000",7
25533,401,722511,"5,000",12
25533,291,722511,"5,000",17
25533,481,722511,"5,000",12
25533,459,722511,"5,000",8
25533,486,722511,"5,000",100
25533,012,722511,"5,000",6
25533,131,722511,"5,000",33
25533,041,722511,"5,000",26
25533,201,722511,"5,000",4
25533,171,722511,"5,000",14
25533,229,722511,"5,000",18
25533,050,722511,"5,000",10
25533,222,722511,"5,000",2
25533,123,722511,"5,000",6
25533,451,722511,"5,000",7
25533,321,722511,"5,000",7
25533,482,722511,"5,000",11
25533,129,722511,"5,000",8
25533,062,722511,"5,000",2
25533,261,722511,"5,000",18
25533,064,722511,"5,000",7
25533,479,722511,"5,000",3
25533,011,722511,"5,000",11
25533,042,722511,"5,000",8
25533,394,722511,"5,000",3
25533,124,722511,"5,000",7
25533,122,722511,"5,000",6
25533,209,722511,"5,000",3
25533,172,722511,"5,000",4
25533,371,722511,"5,000",4
25533,472,722511,"5,000",2
25533,399,722511,"5,000",1
25533,132,722511,"5,000",3
25533,223,722511,"5,000",11
25533,372,722511,"5,000",4
25533,221,722511,"5,000",9
25533,063,722511,"5,000",8
25533,560,722511,"5,000",1
25533,513,722511,"5,000",1
25533,512,722511,"5,000",3
25533,069,722511,"5,000",3
25533,292,722511,"5,000",13
25533,393,722511,"5,000",2
25533,373,722511,"5,000",4
25533,181,722511,"5,000",1
25533,452,722511,"5,000",3
25533,511,722511,"5,000",1
25533,179,722511,"5,000",2
25533,421,722511,"5,000",1
25533,342,722511,"5,000",1
9902,539,531210,200,2
9902,531,531210,200,1
9902,223,531210,200,1
9902,151,531210,200,1
9902,280,531210,200,1
9902,171,531210,200,1
9902,350,531210,200,1
9902,489,531210,200,1
11746,485,522110,"5,000",3
11746,481,522110,"5,000",4
11746,201,522110,"5,000",6
